,open,high,low,close
100,10.355499999999996,10.401500000000008,10.2935,10.360000000000005
101,10.347999999999995,10.398000000000007,10.2895,10.362500000000004
102,10.335999999999997,10.393000000000008,10.2815,10.356000000000005
103,10.326999999999996,10.385000000000009,10.271,10.344000000000005
104,10.326499999999998,10.385000000000009,10.264500000000002,10.336000000000004
105,10.339499999999997,10.395500000000007,10.270000000000001,10.337000000000005
106,10.350499999999997,10.407500000000008,10.281500000000003,10.350000000000005
107,10.358999999999998,10.417500000000008,10.292500000000002,10.362000000000005
108,10.374999999999998,10.425000000000008,10.305500000000004,10.368500000000004
109,10.394499999999999,10.443000000000007,10.323000000000004,10.383000000000004
110,10.4125,10.466500000000007,10.340500000000004,10.402500000000003
111,10.4305,10.483500000000006,10.358000000000006,10.420000000000003
112,10.442,10.499500000000006,10.371500000000006,10.438000000000004
113,10.4565,10.513500000000006,10.383000000000006,10.452500000000004
114,10.463,10.527500000000007,10.391000000000005,10.466000000000005
115,10.477,10.542500000000006,10.404000000000005,10.476500000000003
116,10.501999999999999,10.565500000000005,10.409500000000005,10.490000000000004
117,10.526,10.590000000000007,10.436500000000006,10.513500000000004
118,10.549000000000001,10.614000000000006,10.461000000000006,10.535000000000002
119,10.575000000000001,10.643000000000006,10.488500000000005,10.561000000000002
120,10.601500000000001,10.668000000000006,10.511500000000005,10.585500000000001
121,10.6225,10.696500000000006,10.534500000000005,10.607000000000003
122,10.6425,10.710000000000006,10.550500000000005,10.622000000000002
123,10.6555,10.731500000000008,10.567000000000004,10.644000000000002
124,10.658,10.738500000000005,10.576000000000004,10.655000000000001
125,10.6575,10.738500000000005,10.579500000000005,10.6585
126,10.657,10.740000000000006,10.577500000000004,10.6585
127,10.654,10.743000000000006,10.569500000000003,10.6575
128,10.656,10.741500000000006,10.568500000000004,10.6565
129,10.659500000000001,10.747000000000005,10.573000000000002,10.66
130,10.6545,10.744000000000005,10.569500000000001,10.661999999999999
131,10.651,10.739500000000005,10.562500000000002,10.655
132,10.658,10.742000000000006,10.562000000000001,10.6495
133,10.6555,10.744000000000005,10.566,10.654
134,10.663,10.744500000000006,10.570500000000001,10.6525
135,10.6725,10.751500000000005,10.578500000000002,10.661999999999999
136,10.6725,10.759500000000006,10.595000000000002,10.671999999999999
137,10.6615,10.762000000000006,10.587000000000002,10.673499999999999
138,10.641499999999999,10.748000000000006,10.570500000000003,10.663999999999998
139,10.617499999999998,10.725000000000005,10.545500000000002,10.640999999999998
140,10.587,10.702500000000004,10.518500000000003,10.616499999999998
141,10.564499999999999,10.672000000000006,10.491000000000003,10.591999999999997
142,10.540000000000001,10.659500000000005,10.470500000000003,10.571499999999997
143,10.515,10.630500000000005,10.442500000000003,10.543499999999998
144,10.499500000000001,10.614500000000005,10.424000000000003,10.522499999999997
145,10.470500000000001,10.589000000000006,10.396500000000001,10.501499999999997
146,10.454500000000001,10.569500000000005,10.363000000000003,10.479499999999998
147,10.441,10.553500000000005,10.353000000000003,10.461499999999997
148,10.4145,10.544000000000006,10.331500000000002,10.4485
149,10.383500000000002,10.515500000000007,10.301500000000003,10.422
150,10.347000000000001,10.487000000000005,10.264000000000003,10.392
151,10.302500000000002,10.449500000000006,10.224000000000004,10.3555
152,10.261000000000001,10.407500000000006,10.172500000000003,10.3095
153,10.224000000000002,10.369000000000007,10.130500000000003,10.269499999999999
154,10.199500000000004,10.344000000000007,10.085500000000003,10.226999999999999
155,10.167000000000003,10.313000000000006,10.055500000000004,10.199499999999999
156,10.143000000000002,10.280500000000007,10.023500000000004,10.1695
157,10.122000000000002,10.253000000000005,9.999000000000004,10.143999999999998
158,10.105500000000003,10.231500000000006,9.978500000000004,10.118999999999998
159,10.096500000000002,10.218500000000006,9.968000000000004,10.1025
160,10.084500000000002,10.207000000000006,9.955000000000004,10.0925
161,10.062500000000004,10.190500000000007,9.938500000000005,10.077
162,10.035000000000002,10.160000000000007,9.910500000000004,10.0535
163,10.028000000000002,10.147500000000006,9.904000000000005,10.0415
164,10.010500000000002,10.130000000000006,9.891500000000004,10.031499999999998
165,9.996000000000002,10.113500000000007,9.878000000000005,10.0155
166,9.968000000000004,10.097000000000007,9.870000000000006,9.998999999999999
167,9.949500000000004,10.073000000000006,9.842000000000006,9.971999999999998
168,9.932000000000004,10.052000000000007,9.823000000000006,9.951999999999998
169,9.918500000000003,10.037500000000005,9.803500000000007,9.930999999999997
170,9.927500000000004,10.030000000000005,9.797500000000007,9.919999999999998
171,9.962500000000002,10.057500000000005,9.811500000000006,9.928499999999998
172,9.993000000000004,10.089000000000004,9.857000000000008,9.968999999999998
173,10.024500000000003,10.120000000000003,9.885000000000009,9.9995
174,10.042500000000002,10.151000000000003,9.921000000000008,10.032
175,10.074500000000002,10.183500000000004,9.942500000000008,10.051499999999999
176,10.082500000000001,10.208000000000004,9.960500000000007,10.081
177,10.093000000000002,10.220500000000005,9.972500000000007,10.087
178,10.121500000000001,10.253500000000006,9.994000000000007,10.108
179,10.142000000000001,10.282500000000006,10.013500000000006,10.142
180,10.185000000000002,10.318500000000006,10.049000000000005,10.17
181,10.234500000000002,10.362500000000006,10.089500000000005,10.21
182,10.301500000000003,10.424000000000007,10.141000000000004,10.258500000000002
183,10.364000000000003,10.490000000000006,10.190500000000004,10.318500000000002
184,10.440000000000001,10.560500000000006,10.242000000000004,10.368000000000002
185,10.518500000000001,10.644000000000005,10.323000000000004,10.452000000000002
186,10.592000000000002,10.721000000000005,10.391500000000004,10.524500000000003
187,10.693000000000001,10.822000000000006,10.466000000000005,10.601000000000003
188,10.811000000000002,10.924500000000005,10.580500000000004,10.700500000000003
189,10.924500000000002,11.035500000000004,10.695500000000003,10.821000000000003
190,11.027500000000002,11.141500000000004,10.814000000000004,10.931500000000003
191,11.133000000000003,11.248500000000005,10.920000000000003,11.037000000000003
192,11.232000000000003,11.350000000000005,11.020000000000003,11.139000000000003
193,11.335000000000003,11.455500000000006,11.121000000000004,11.236000000000002
194,11.434500000000003,11.557000000000006,11.225000000000005,11.344000000000003
195,11.524500000000003,11.648000000000007,11.322000000000005,11.438500000000003
196,11.609000000000004,11.745000000000006,11.407000000000005,11.528500000000003
197,11.693500000000004,11.844500000000007,11.493000000000006,11.619500000000002
198,11.759000000000004,11.911500000000007,11.570000000000006,11.700000000000001
199,11.828500000000002,11.972000000000005,11.640000000000006,11.756
200,11.885500000000004,12.029500000000006,11.698000000000008,11.8165
201,11.930500000000002,12.089500000000006,11.751500000000009,11.879499999999998
202,11.976000000000003,12.131500000000006,11.804000000000007,11.933
203,12.013000000000002,12.174000000000007,11.854500000000007,11.975
204,12.0385,12.209500000000007,11.904000000000007,12.0275
205,12.071000000000002,12.236000000000008,11.929500000000008,12.049000000000001
206,12.1165,12.270000000000007,11.974000000000007,12.086500000000001
207,12.132000000000001,12.287500000000007,12.01650000000001,12.126000000000001
208,12.1465,12.318500000000007,12.03000000000001,12.149
209,12.126999999999999,12.345000000000008,12.01550000000001,12.1695
210,12.112499999999999,12.333000000000007,11.99250000000001,12.1525
211,12.076999999999998,12.303500000000007,11.96850000000001,12.1405
212,12.066999999999998,12.290000000000006,11.92850000000001,12.1065
213,12.061999999999998,12.281000000000006,11.926500000000008,12.100999999999999
214,12.048999999999998,12.260500000000006,11.915000000000008,12.093
215,12.044499999999998,12.252000000000006,11.904000000000007,12.0855
216,12.064999999999998,12.246000000000006,11.917500000000008,12.0825
217,12.088499999999998,12.248000000000005,11.937500000000005,12.0985
218,12.109999999999998,12.266500000000004,11.956000000000007,12.120000000000001
219,12.133999999999999,12.301000000000005,11.977500000000006,12.1465
220,12.152999999999999,12.331500000000004,12.002500000000007,12.1755
221,12.172999999999998,12.345500000000005,12.021500000000007,12.189
222,12.1885,12.373500000000003,12.044500000000006,12.2095
223,12.221,12.399000000000004,12.063000000000006,12.2315
224,12.26,12.432000000000006,12.087000000000007,12.2595
225,12.2965,12.481000000000005,12.122500000000006,12.299
226,12.3125,12.537500000000005,12.143500000000007,12.3385
227,12.298,12.539000000000005,12.135500000000004,12.351999999999999
228,12.2585,12.530000000000005,12.100500000000006,12.332999999999998
229,12.227500000000001,12.483000000000004,12.070000000000006,12.291999999999998
230,12.200000000000001,12.450500000000003,12.045000000000005,12.257
231,12.177500000000002,12.423000000000004,12.025000000000006,12.226999999999999
232,12.133500000000002,12.384000000000004,12.012000000000006,12.208499999999997
233,12.080500000000004,12.333000000000004,11.964500000000006,12.160499999999999
234,12.043000000000003,12.288500000000003,11.918500000000007,12.108
235,11.997500000000004,12.248000000000005,11.877500000000008,12.068
236,11.950000000000003,12.208500000000004,11.830500000000008,12.0215
237,11.894500000000003,12.155500000000005,11.77650000000001,11.9675
238,11.837000000000002,12.100000000000005,11.719000000000008,11.909
239,11.778500000000001,12.052500000000006,11.662500000000009,11.849
240,11.718,11.986500000000007,11.604000000000008,11.790000000000001
241,11.675,11.934500000000007,11.557000000000007,11.736
242,11.624500000000001,11.875500000000008,11.505500000000008,11.6855
243,11.542000000000002,11.801500000000008,11.438500000000008,11.623999999999999
244,11.459000000000001,11.720000000000008,11.366500000000007,11.545499999999997
245,11.379000000000001,11.629500000000007,11.290500000000007,11.464499999999997
246,11.302000000000001,11.529500000000008,11.213000000000006,11.378999999999996
247,11.2385,11.456500000000007,11.153000000000008,11.304499999999997
248,11.201,11.372500000000008,11.110500000000005,11.235999999999997
249,11.167,11.317000000000009,11.077500000000006,11.175999999999998
250,11.132,11.284500000000008,11.043000000000006,11.142499999999997
251,11.096499999999999,11.248000000000008,11.009500000000006,11.111999999999997
252,11.065999999999999,11.21250000000001,10.968500000000006,11.071499999999997
253,11.038999999999998,11.185000000000011,10.939500000000006,11.043499999999998
254,11.008999999999997,11.156500000000012,10.911000000000005,11.014999999999997
255,10.975499999999998,11.127500000000012,10.885000000000005,10.988999999999997
256,10.930499999999999,11.08150000000001,10.845500000000005,10.953999999999997
257,10.902999999999999,11.053000000000011,10.815000000000005,10.920999999999996
258,10.883,11.040000000000012,10.794500000000005,10.892999999999997
259,10.847999999999999,11.006500000000013,10.761500000000005,10.876999999999997
260,10.8225,10.980000000000013,10.727000000000006,10.839499999999997
261,10.808499999999999,10.962500000000013,10.692000000000004,10.819999999999997
262,10.799,10.953500000000012,10.678000000000004,10.806499999999998
263,10.8015,10.954000000000013,10.678000000000004,10.8005
264,10.801,10.956000000000014,10.675000000000004,10.8065
265,10.785,10.950500000000014,10.650000000000004,10.8
266,10.8145,10.959500000000014,10.649000000000004,10.783000000000001
267,10.836000000000002,11.012000000000015,10.666000000000004,10.830000000000002
268,10.838500000000002,11.048000000000016,10.661500000000004,10.873500000000002
269,10.854000000000003,11.072000000000015,10.666000000000004,10.9025
270,10.876000000000001,11.098500000000016,10.677500000000006,10.925
271,10.856000000000002,11.114000000000015,10.649000000000004,10.938500000000001
272,10.8015,11.090000000000014,10.591500000000005,10.906500000000001
273,10.756000000000002,11.067000000000014,10.524000000000004,10.844000000000001
274,10.768000000000002,11.080000000000014,10.507500000000004,10.826500000000001
275,10.821500000000002,11.126500000000014,10.539500000000006,10.8535
276,10.895000000000001,11.190500000000013,10.602000000000006,10.915000000000003
277,10.958000000000002,11.254000000000012,10.660500000000006,10.986
278,11.040500000000002,11.334000000000012,10.719500000000005,11.061000000000002
279,11.141500000000002,11.414500000000011,10.816000000000004,11.143
280,11.241500000000002,11.509500000000012,10.920000000000005,11.246500000000001
281,11.3175,11.59300000000001,11.018500000000005,11.3315
282,11.401,11.67550000000001,11.102500000000004,11.411999999999999
283,11.496500000000001,11.76400000000001,11.195000000000004,11.501499999999998
284,11.578,11.85400000000001,11.278500000000005,11.592499999999998
285,11.6645,11.93250000000001,11.376000000000005,11.672999999999998
286,11.712,11.99100000000001,11.453000000000007,11.754999999999999
287,11.793000000000001,12.03850000000001,11.528500000000005,11.7925
288,11.886500000000002,12.10750000000001,11.627500000000005,11.857
289,11.961,12.196500000000011,11.711000000000006,11.9445
290,12.0245,12.263000000000009,11.784500000000005,12.020999999999997
291,12.147,12.350000000000009,11.903000000000004,12.093999999999998
292,12.297,12.469500000000009,12.057000000000004,12.228499999999997
293,12.414,12.590000000000009,12.198500000000005,12.386499999999996
294,12.5215,12.697500000000009,12.283000000000005,12.490999999999996
295,12.6105,12.783000000000008,12.376000000000003,12.584999999999997
296,12.675,12.862000000000009,12.451500000000003,12.665999999999995
297,12.744500000000002,12.927500000000009,12.523500000000002,12.730499999999996
298,12.795000000000002,12.972500000000007,12.595000000000002,12.795499999999995
299,12.854500000000002,13.02800000000001,12.649000000000004,12.848499999999996
300,12.903000000000002,13.08750000000001,12.696500000000004,12.907499999999995
301,12.957500000000005,13.14200000000001,12.746500000000003,12.958999999999998
302,13.006000000000006,13.20150000000001,12.788500000000003,13.009499999999997
303,13.070500000000006,13.27300000000001,12.824500000000004,13.060999999999996
304,13.157500000000008,13.36800000000001,12.903000000000002,13.136999999999997
305,13.219500000000007,13.500000000000009,12.956500000000002,13.249499999999998
306,13.254000000000008,13.585500000000007,12.940500000000004,13.335999999999999
307,13.304500000000008,13.638000000000009,12.971500000000002,13.366
308,13.349000000000007,13.721000000000007,13.002500000000003,13.455499999999997
309,13.454000000000008,13.794000000000006,13.059500000000003,13.508499999999998
310,13.545000000000007,13.872500000000006,13.098000000000003,13.543999999999997
311,13.609500000000006,13.956000000000007,13.155500000000004,13.618499999999997
312,13.697000000000006,14.054500000000004,13.223500000000005,13.684499999999996
313,13.764500000000007,14.143500000000007,13.285000000000005,13.780499999999998
314,13.806000000000006,14.185000000000006,13.320500000000004,13.836499999999997
315,13.854000000000005,14.247500000000006,13.323500000000005,13.855999999999998
316,13.960000000000004,14.341500000000005,13.391000000000005,13.915999999999997
317,14.035500000000004,14.421000000000003,13.459000000000007,13.995999999999999
318,14.092000000000004,14.487500000000006,13.495500000000007,14.064999999999998
319,14.164500000000004,14.567000000000004,13.544000000000008,14.116499999999997
320,14.265500000000003,14.654000000000005,13.61800000000001,14.194499999999996
321,14.377,14.760500000000004,13.719500000000007,14.300999999999997
322,14.484,14.865500000000006,13.82450000000001,14.403999999999996
323,14.6005,14.976500000000007,13.944000000000008,14.506499999999997
324,14.704500000000001,15.063500000000008,14.053500000000009,14.609999999999996
325,14.846,15.134000000000006,14.190500000000009,14.690999999999997
326,15.026500000000002,15.258500000000007,14.411500000000007,14.811999999999998
327,15.204000000000002,15.431000000000006,14.586000000000007,15.001499999999998
328,15.337,15.571000000000007,14.735000000000008,15.133500000000002
329,15.456999999999999,15.695500000000006,14.872000000000009,15.254500000000002
330,15.5505,15.825000000000006,15.015500000000008,15.419500000000003
331,15.644,15.907000000000005,15.121500000000008,15.523500000000002
332,15.720999999999998,15.972500000000005,15.210500000000007,15.616
333,15.810499999999996,16.044500000000006,15.301000000000007,15.683999999999997
334,15.881999999999996,16.120500000000007,15.419000000000008,15.771999999999997
335,15.974999999999998,16.198500000000006,15.521500000000009,15.858499999999998
336,16.026999999999997,16.26250000000001,15.603500000000007,15.938999999999998
337,16.1085,16.341000000000008,15.68250000000001,16.014
338,16.194,16.428000000000004,15.79450000000001,16.0965
339,16.227,16.47350000000001,15.86050000000001,16.1785
340,16.233,16.484000000000005,15.89100000000001,16.199
341,16.242,16.497000000000007,15.898500000000013,16.1995
342,16.210500000000003,16.481000000000005,15.876000000000014,16.197
343,16.144000000000002,16.418500000000005,15.829500000000015,16.16
344,16.110000000000003,16.381000000000007,15.777500000000014,16.107
345,16.076,16.345000000000006,15.744500000000013,16.077499999999997
346,16.045,16.311000000000007,15.705000000000013,16.037499999999998
347,15.976000000000003,16.24750000000001,15.653500000000012,15.986499999999996
348,15.950000000000003,16.181000000000008,15.618500000000012,15.923499999999995
349,15.900500000000003,16.140000000000008,15.592000000000013,15.900999999999996
350,15.894000000000002,16.10500000000001,15.584000000000012,15.865999999999996
351,15.896500000000003,16.12250000000001,15.583500000000011,15.860499999999998
352,15.922500000000005,16.15350000000001,15.582500000000014,15.865
353,15.991000000000005,16.18950000000001,15.637000000000011,15.896
354,16.057000000000006,16.26900000000001,15.715500000000011,15.965
355,16.065000000000005,16.28100000000001,15.75400000000001,16.0225
356,16.056500000000007,16.304500000000008,15.74500000000001,16.033499999999997
357,16.035500000000006,16.29950000000001,15.74100000000001,16.0235
358,16.033000000000005,16.28950000000001,15.724000000000009,16.000499999999995
359,16.086500000000004,16.32650000000001,15.76100000000001,16.02
360,16.125500000000002,16.38100000000001,15.80500000000001,16.077999999999996
361,16.141000000000002,16.40850000000001,15.824000000000009,16.118999999999996
362,16.237500000000004,16.48150000000001,15.87950000000001,16.1545
363,16.352500000000003,16.58900000000001,15.971000000000009,16.241999999999997
364,16.3795,16.650000000000013,16.02000000000001,16.319499999999998
365,16.3945,16.71150000000001,16.040500000000012,16.357499999999998
366,16.410500000000003,16.72400000000001,16.058500000000013,16.3785
367,16.4615,16.773000000000014,16.08350000000001,16.407500000000002
368,16.5715,16.957000000000015,16.201500000000014,16.596
369,16.683500000000002,17.110500000000012,16.313000000000013,16.7035
370,16.744,17.220500000000012,16.370500000000014,16.816
371,16.7605,17.25350000000001,16.40350000000001,16.8705
372,16.724999999999998,17.224500000000013,16.409000000000013,16.869999999999997
373,16.694499999999998,17.19650000000001,16.376000000000012,16.834
374,16.644,17.14050000000001,16.319500000000012,16.797
375,16.612999999999996,17.133000000000013,16.29100000000001,16.752000000000002
376,16.552,17.061000000000014,16.235000000000014,16.700000000000003
377,16.4965,16.995500000000014,16.168000000000013,16.633000000000003
378,16.424500000000002,16.941000000000013,16.103000000000016,16.581500000000002
379,16.339499999999997,16.85500000000001,16.019500000000015,16.494000000000003
380,16.282,16.78550000000001,15.955500000000015,16.414000000000005
381,16.232499999999998,16.72850000000001,15.923000000000012,16.357500000000005
382,16.136999999999997,16.64600000000001,15.868000000000013,16.308500000000002
383,16.035999999999998,16.545000000000012,15.784000000000011,16.221500000000002
384,15.987,16.469000000000012,15.736000000000013,16.147000000000002
385,15.9475,16.395000000000014,15.69350000000001,16.084500000000002
386,15.877500000000001,16.345000000000013,15.634500000000012,16.040000000000003
387,15.772499999999999,16.267500000000013,15.567000000000013,15.962500000000002
388,15.5825,16.02550000000001,15.378500000000011,15.702500000000004
389,15.374500000000001,15.77700000000001,15.18150000000001,15.495500000000003
390,15.228,15.579000000000011,15.037500000000012,15.288000000000002
391,15.094000000000003,15.448000000000011,14.896000000000011,15.155000000000001
392,14.977500000000003,15.32650000000001,14.783000000000012,15.0345
393,14.848000000000004,15.196000000000009,14.666500000000013,14.913499999999999
394,14.738000000000005,15.075000000000012,14.564000000000012,14.794
395,14.635000000000005,14.944000000000011,14.462000000000012,14.6865
396,14.575000000000003,14.85150000000001,14.400500000000012,14.604999999999999
397,14.523000000000001,14.79500000000001,14.35550000000001,14.5505
398,14.470000000000002,14.728000000000009,14.300000000000011,14.498499999999998
399,14.408000000000005,14.66450000000001,14.243500000000012,14.442999999999998
400,14.334500000000002,14.590500000000011,14.179000000000011,14.374999999999996
401,14.265500000000003,14.51300000000001,14.099000000000013,14.299499999999998
402,14.202500000000004,14.44450000000001,14.038000000000011,14.230999999999998
403,14.116000000000003,14.365500000000008,13.963000000000012,14.164499999999999
404,14.037,14.27900000000001,13.882500000000011,14.0755
405,13.936000000000002,14.18000000000001,13.791000000000011,13.994
406,13.856,14.08900000000001,13.706000000000012,13.899499999999998
407,13.7955,14.006000000000009,13.63600000000001,13.825499999999996
408,13.800500000000003,13.97950000000001,13.62000000000001,13.784999999999997
409,13.811000000000002,13.977500000000012,13.615500000000008,13.777499999999995
410,13.8,13.971000000000013,13.60800000000001,13.786499999999995
411,13.8065,13.944000000000013,13.619500000000011,13.760499999999997
412,13.8345,13.974500000000015,13.64000000000001,13.784999999999997
413,13.8505,13.998500000000016,13.663000000000007,13.810999999999996
414,13.863,14.027500000000014,13.678000000000008,13.835499999999996
415,13.881499999999999,14.047000000000015,13.690000000000008,13.854999999999995
416,13.898000000000001,14.064500000000015,13.70450000000001,13.870499999999996
417,13.913000000000002,14.088000000000013,13.721500000000011,13.890999999999995
418,13.940000000000001,14.110000000000014,13.749500000000012,13.902499999999995
419,13.931999999999999,14.137500000000014,13.749000000000013,13.933499999999995
420,13.9255,14.135000000000014,13.730500000000012,13.925499999999994
421,13.9285,14.163000000000014,13.73550000000001,13.920999999999992
422,14.001999999999999,14.235000000000014,13.802500000000013,13.991999999999994
423,14.056999999999999,14.307500000000015,13.85700000000001,14.066499999999994
424,14.107,14.375000000000014,13.90800000000001,14.120499999999993
425,14.164999999999997,14.429000000000013,13.96750000000001,14.165999999999993
426,14.233499999999998,14.497500000000013,14.031500000000008,14.228499999999993
427,14.293999999999997,14.593500000000015,14.097000000000008,14.306999999999993
428,14.353999999999996,14.650500000000013,14.154000000000007,14.365499999999992
429,14.431999999999997,14.740000000000013,14.234000000000009,14.453999999999994
430,14.535499999999999,14.86000000000001,14.33050000000001,14.545499999999993
431,14.654999999999998,14.984000000000009,14.43300000000001,14.664999999999992
432,14.738999999999999,15.072000000000008,14.51000000000001,14.76049999999999
433,14.7945,15.151000000000007,14.566000000000011,14.840499999999992
434,14.881499999999999,15.238500000000007,14.61350000000001,14.883499999999993
435,14.894499999999999,15.279000000000007,14.64800000000001,14.938999999999993
436,14.894,15.294500000000008,14.64200000000001,14.956499999999995
437,14.913,15.30550000000001,14.61100000000001,14.939999999999994
438,14.945500000000001,15.34350000000001,14.628000000000009,14.962499999999995
